Unnamed: 0,source,question,answer,img_id,abnormility_location,abnormility_color
5417,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glms4nv071ug2s4hc8z,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
5435,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glms4nz071u1nfwfqxg,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
5453,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glms4o3071u7c667svz,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
5458,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glms4o7071udkoj0vl4,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
5485,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glms4ob071ueeum7crv,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
5491,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glms4of071u2gl38xwr,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; orange
5522,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glms4oj071uf2agdqy3,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; orange
5528,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glms4on071u537d43p2,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
5547,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glms4or071u3gr770w6,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
5566,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glms4ov071uase2f3kh,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; orange
5581,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glms4oz071uccx36y52,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; orange
5600,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glns4p3071uhtoi5f6r,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
5618,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glns4p7071ucmxog59s,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; brown
5630,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glns4pb071u9oqm4npr,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
5654,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glns4pf071uaocdg34x,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
5662,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glns4pj071u5zlyfwpr,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
5689,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glns4pn071u7mnodtz6,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
5703,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glns4pr071u1pnkdizs,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
5726,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glns4pv071u35kocc2o,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
5736,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glns4pz071ubjw56e77,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
5752,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glns4q3071u6zhl5smg,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
5763,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glns4q7071ugyu0d6xg,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
5783,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glos4qb071u0m84hdq3,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
5800,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glos4qf071ucr136se5,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
5825,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glos4qj071uc3pnajc8,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,red
5842,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glos4qn071u5xdug8zw,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
5853,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glos4qr071ubtmjga43,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
5874,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glos4qv071u0rzk1tdi,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
5884,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glos4qz071u3xorao72,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
5908,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glos4r3071u3sp7523c,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
5916,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glos4r7071u67756tdr,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
5933,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glos4rb071uhwed5mbb,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
5952,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glos4rf071u3785a7n1,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
5967,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glos4rj071u0hew2srm,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
5983,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glos4rn071uevt9c8rh,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
6002,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glos4rr071u0ozt8mdm,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
6020,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glps4rv071u8ch490cp,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
6046,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glps4rz071u6kspddxw,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
6059,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glps4s3071ubpyhfd8p,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
6068,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glps4s7071uhu686qbm,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
6094,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glps4sb071ueih8gy1f,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red
6107,Ulcerative Colitis,Are there any abnormalities in the image? Check all that are present.,ulcerative colitis,cla820glps4sf071u3ckud9nv,center; center-left; center-right; lower-center; lower-left; lower-right; upper-center; upper-left; upper-right,pink; red; white
